k,retriever,db_id,question,ground_truth,generated_sql,exact_match,syntax_valid,exec_status,exec_match,latency,input_tokens,output_tokens,tokens
5,qrs,cordis_temporary,Show the project title and member name where the member has a partner role ,"select title, member_name from projects as p join project_members as pm on p.unics_id = pm.project join project_member_roles as pmr on pm.member_role = pmr.code where pmr.code = 'partner'",## Your task:Generate a single SQL query that answers the following;,False,True,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""##""",False,21.177300453186035,1821.0,200.0,2021
5,qrs,cordis_temporary,What different research domains do exist?,select distinct description from erc_research_domains,"SELECT erc_research_domains.description, count(*) FROM erc_research_domains GROUP BY erc_research_domains.description;",False,True,Shape Mismatch,False,20.71705174446106,1735.0,200.0,1935
5,qrs,cordis_temporary,Show me the country name of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,SELECT countries.country_name FROM countries JOIN institutions ON countries.unics_id = institutions.country_id;,False,True,Match,True,20.912926197052,1786.0,200.0,1986
5,qrs,cordis_temporary,Show me the country of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,SELECT countries.country_name FROM countries JOIN institutions ON countries.unics_id = institutions.country_id;,False,True,Match,True,21.276586771011356,1797.0,200.0,1997
5,qrs,cordis_temporary,What is the country code 2 and country code 3 for Andorra?,"select country_code2, country_code3 from countries where country_name = 'Andorra'","SELECT countries.country_code2, countries.geocode_country_code FROM countries WHERE countries.country_name = 'Andorra';",False,True,Value Mismatch,False,20.335203647613525,1728.0,200.0,1928
5,qrs,cordis_temporary,Find the code of the funding scheme for Framework Partnership Agreement,select code from funding_schemes where title = 'Framework Partnership Agreement',SELECT funding_schemes.code FROM funding_schemes WHERE funding_schemes.title = 'Framework Partnership Agreement';,False,True,Match,True,20.786311864852905,1781.0,200.0,1981
5,qrs,cordis_temporary,Show me the full title of the program which is called 'Transport' in short.,select title from programmes where short_name = 'Transport',SELECT programmes.title FROM programmes WHERE programmes.short_name = 'Transport';,False,True,Match,True,21.13457179069519,1849.0,200.0,2049
5,qrs,cordis_temporary,Find member name and role code of project members in project with acronym GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","## Your task:Generate a single SQL query that retrieves the full names of all people who are the principal investigator of projects with the acronym 'GTBB'.

SQL: SELECT people.full_name FROM people JOIN projects ON people.unics_id = projects.principal_investigator WHERE projects.acronym = 'GTBB';",False,False,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""##""",False,13.03349494934082,1829.0,83.0,1912
5,qrs,cordis_temporary,Find member name and role code of project members in project GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'",### Example;,False,True,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""###""",False,21.256486892700195,1847.0,200.0,2047
5,qrs,cordis_temporary,Show titles of programmes which have FP7 as parent program,select title from programmes where parent = 'FP7',SELECT programmes.title FROM programmes JOIN project_programmes ON programmes.code = project_programmes.programme WHERE project_programmes.programme = (SELECT ec_framework_programs.ec_framework_program_name FROM ec_framework_programs WHERE ec_framework_programs.ec_framework_program_name = 'FP7');,False,True,Shape Mismatch,False,20.928569316864014,1806.0,200.0,2006
5,qrs,cordis_temporary,Show titles of programmes which have program with code FP7 as parent program,select title from programmes where parent = 'FP7',SELECT programmes.title FROM programmes JOIN project_programmes ON programmes.code = project_programmes.programme WHERE project_programmes.programme = (SELECT ec_framework_programs.ec_framework_program_name FROM ec_framework_programs WHERE ec_framework_programs.ec_framework_program_name = 'FP7');,False,True,Shape Mismatch,False,21.190651178359985,1809.0,200.0,2009
5,qrs,cordis_temporary,Get panel descriptions from research domain Life Sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',SELECT erc_research_domains.description FROM erc_research_domains JOIN erc_panels ON erc_research_domains.code = erc_panels.part_of WHERE erc_research_domains.description = 'Life Sciences';,False,True,Value Mismatch,False,21.19713234901428,1850.0,200.0,2050
5,qrs,cordis_temporary,Get panel descriptions from research domain life sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',SELECT erc_research_domains.description FROM erc_research_domains JOIN erc_panels ON erc_research_domains.code = erc_panels.part_of WHERE erc_research_domains.description = 'Life Sciences';,False,True,Value Mismatch,False,21.40574598312378,1850.0,200.0,2050
5,qrs,cordis_temporary,Find project members of type Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',SELECT project_members.member_name FROM project_members WHERE project_members.member_role = 'Research Organisations';,False,True,Shape Mismatch,False,21.202836275100708,1831.0,200.0,2031
5,qrs,cordis_temporary,Get names of project members who's activity type description is Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',SELECT project_members.member_name FROM project_members JOIN activity_types ON project_members.activity_type = activity_types.code WHERE activity_types.description = 'Research Organisations';,False,True,Match,True,21.4683780670166,1845.0,200.0,2045
5,qrs,cordis_temporary,What is the objective of DEEPCARBON?,select objective from projects where acronym = 'DEEPCARBON',SELECT projects.objective FROM projects WHERE projects.title = 'DEEPCARBON';,False,True,Shape Mismatch,False,21.497251987457275,1873.0,200.0,2073
5,qrs,cordis_temporary,What is the objective of the project with acronym DEEPCARBON?,select objective from projects where acronym = 'DEEPCARBON',SELECT projects.objective FROM projects WHERE projects.acronym = 'DEEPCARBON';,False,True,Match,True,22.503790140151978,1911.0,200.0,2111
5,qrs,cordis_temporary,Get the title of projects having the term 'carbon capturing' in it's objective.,select title from projects where objective like '%carbon capturing%',SELECT projects.title FROM projects WHERE projects.objective LIKE '%carbon capturing%';,False,True,Match,True,20.769100427627563,1758.0,200.0,1958
5,qrs,cordis_temporary,How many projects have an objective which contains 'carbon capturing'?,select count(*) from projects where objective like '%carbon capturing%',SELECT count(*) FROM projects WHERE projects.objective LIKE '%carbon capturing%';,False,True,Match,True,20.228795528411865,1706.0,200.0,1906
5,qrs,cordis_temporary,Show all names of institutions from France except institutions from the territorial region of Paris,select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id where country_name = 'France' except select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id join eu_territorial_units as etu on i.geocode_regions_3 = etu.geocode_regions where country_name = 'France' and etu.description = 'Paris',SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_code2 = 'FR' AND countries.geocode_regions_3 != 'Paris';,False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column countries.geocode_regions_3 does not exist,False,20.83812928199768,1783.0,200.0,1983
5,qrs,cordis_temporary,Show institutions from France except the ones from Paris,select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id where country_name = 'France' except select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id join eu_territorial_units as etu on i.geocode_regions_3 = etu.geocode_regions where country_name = 'France' and etu.description = 'Paris',SELECT institutions.institutions_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id WHERE countries.country_name != 'Paris' AND countries.country_code2 = 'FR';,False,True,Shape Mismatch,False,21.198755025863647,1839.0,200.0,2039
5,qrs,cordis_temporary,Which institutions have never been project coordinators,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),SELECT DISTINCT institutions.institution_id FROM institutions JOIN project_members ON institutions.unics_id = project_members.institution_id WHERE project_members.member_role != 'coordinator';,False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column institutions.institution_id does not exist,False,21.615306854248047,1860.0,200.0,2060
5,qrs,cordis_temporary,Show all of the instituions that have never coordinated a project,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),## Your task:Generate a single SQL query that answers the following;,False,True,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""##""",False,16.84064269065857,1937.0,128.0,2065
5,qrs,cordis_temporary,Show all of the names of people who have worked on multiple projects,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1",SELECT people.full_name FROM people JOIN projects ON people.unics_id = projects.principal_investigator GROUP BY people.full_name HAVING COUNT(projects.unics_id) > 1;,False,True,Shape Mismatch,False,21.182286500930783,1811.0,200.0,2011
5,qrs,cordis_temporary,Which people have worked on more than one project,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1","SELECT people.full_name, count(*) FROM project_members JOIN people ON project_members.principal_investigator = people.unics_id GROUP BY people.full_name HAVING count(*) > 1;",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column project_members.principal_investigator does not exist,False,20.399672746658325,1709.0,200.0,1909
5,qrs,cordis_temporary,What is the title of the subject area that has been granted the most funding,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(projects.total_cost) AS total_funding FROM subject_areas JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area JOIN projects ON project_subject_areas.project = projects.unics_id GROUP BY subject_areas.title ORDER BY total_funding DESC LIMIT 1;",False,True,Value Mismatch,False,22.60563039779663,1857.0,200.0,2057
